Opponent,Results,Score,PlusMinus
Virginia Tech,L, 80_62 ,-11.3
Tennessee Tech,L, 65_62 ,-3
Charleston Southern,W, 59_57 ,-5.8
Georgia,L, 54_38 ,-10.5
James Madison,L, 70_45 ,-15.1
North Carolina,L, 78_55 ,-21.6
Mississippi,L, 77_55 ,-7.9
Charleston Southern,L, 72_51 ,-7.1
Arizona,L, 73_53 ,-15.7
Hawaii,L, 84_61 ,-13.3
San Francisco,L, 67_49 ,-7.7
VCU,L, 109_58 ,-18.9
Lipscomb,L, 60_56 ,-4.5
Northern Kentucky,W, 49_44 ,5.5
Stetson,L, 72_70 ,-7.2
Florida Gulf Coast,W, 85_75 ,-
Mercer,L, 78_59 ,-8.6
Kennesaw St.,W, 70_60 ,9.9
Jacksonville,L, 83_80 ,0.3
North Florida,W, 89_75 ,-5.7
USC Upstate,L, 88_71 ,-3.6
Northern Kentucky,L, 70_68 ,-1.5
Lipscomb,W, 90_88 OT,-3.6
Florida Gulf Coast,L, 67_43 ,-11.8
Stetson,W, 62_61 ,-8.5
Kennesaw St.,W, 79_70 ,9.5
Mercer,L, 71_54 ,-
North Florida,L, 77_64 ,-11.4
Jacksonville,W, 61_58 ,-0.8
USC Upstate,L, 88_56 ,-15.2
Stetson,L, 67_46 ,-2.8
