Opponent,Results,Score,PlusMinus
South Alabama,L, 76_71 ,-1.3
Buffalo,W, 95_68 ,-
BYU,W, 88_70 ,8.8
Saint Joseph's,W, 73_66 ,1.6
North Florida,W, 75_67 ,8
Minnesota,L, 77_68 ,-10.8
Mercer,L, 61_56 ,0.6
Florida,L, 72_47 ,-15.2
Maine,W, 91_59 ,11.6
Louisiana Monroe,W, 63_48 ,4.4
Charlotte,W, 79_76 ,1.8
Tulsa,W, 82_63 ,3.9
Auburn,L, 78_72 ,-
Clemson,W, 71_66 ,8.2
Maryland,W, 65_62 ,-3.4
North Carolina,L, 77_72 ,-0.7
Virginia,L, 56_36 ,-13
Clemson,W, 60_57 ,-3.9
Miami FL,L, 71_47 ,-10.6
Maryland,W, 73_71 ,-2.5
Duke,L, 79_60 ,-18
Georgia Tech,W, 56_54 ,2.6
Wake Forest,L, 71_46 ,-8.7
Miami FL,L, 74_68 ,-2.9
Boston College,W, 69_66 ,3.8
North Carolina St.,L, 84_66 ,-9.7
Virginia Tech,L, 80_70 ,-2.5
Wake Forest,W, 76_62 ,7.7
North Carolina,L, 79_58 ,-10.7
Virginia,W, 53_51 ,2.7
North Carolina St.,W, 71_67 ,-1.1
Clemson,W, 73_69 ,-1.8
North Carolina,L, 83_62 ,-6.4
Louisiana Tech,L, 71_66 ,0.9
