Opponent,Results,Score,PlusMinus
Jacksonville,W, 68_62 ,7.6
Youngstown St.,L, 68_56 ,-8.6
Southern Miss,L, 62_60 OT,-4.6
Indiana,L, 66_53 ,-1.4
UCLA,L, 60_56 ,2.3
East Tennessee St.,W, 54_38 ,10.5
South Florida,L, 64_53 ,-2.1
Georgia Tech,L, 62_54 ,-8.3
Iona,L, 81_78 OT,-2.5
Mercer,W, 58_49 ,2.9
USC,W, 64_56 ,1.3
Florida A&M,W, 82_73 ,9.4
George Washington,W, 52_41 ,0.9
Florida,L, 77_44 ,-13.5
Mississippi St.,L, 72_61 ,-
Missouri,L, 79_62 ,-9.5
LSU,W, 67_58 ,2.4
Florida,L, 64_47 ,-2.3
Texas A&M,W, 59_52 ,6.5
Auburn,W, 57_49 ,0.7
South Carolina,W, 67_56 ,2.7
Tennessee,W, 68_62 ,5.2
Texas A&M,W, 52_46 ,7.8
Alabama,L, 52_45 ,-1.1
Mississippi,L, 84_74 OT,0.7
Arkansas,L, 62_60 ,-5.8
South Carolina,W, 62_54 OT,3.5
Vanderbilt,L, 63_62 ,6.7
Tennessee,W, 78_68 ,3.2
Kentucky,W, 72_62 ,3.8
Alabama,L, 61_58 ,-8.9
LSU,L, 68_63 ,-11.6
