Opponent,Results,Score,PlusMinus
Duke,L, 74_55 ,-10.7
BYU,L, 80_62 ,-18.6
Monmouth,W, 62_49 ,7.3
Tennessee St.,W, 59_57 ,0.6
South Alabama,W, 75_73 ,4.5
East Carolina,L, 62_53 ,-8.3
Louisiana Tech,L, 86_68 ,-
Liberty,W, 67_66 ,-2.1
Troy,L, 57_56 ,-3.8
Southern Miss,L, 69_67 ,4
Rhode Island,L, 65_60 ,-5.1
Georgia Southern,L, 68_64 OT,8.2
Drexel,L, 77_60 ,-5
James Madison,W, 68_52 ,7.8
Hofstra,L, 52_50 ,-2.1
Delaware,L, 86_83 ,0
William & Mary,W, 74_58 ,-0.8
Old Dominion,W, 69_54 ,5.1
Towson,W, 71_69 ,1.2
UNC Wilmington,W, 81_63 ,9.8
Drexel,L, 68_57 ,-2.8
Northeastern,W, 78_73 ,-1.7
Old Dominion,W, 83_63 ,-
UNC Wilmington,L, 76_72 ,-7
Towson,L, 90_82 OT,-0.7
Hofstra,W, 61_43 ,8.8
George Mason,W, 78_60 ,11.1
William & Mary,L, 75_63 ,-9.9
James Madison,W, 66_62 ,5.1
Northeastern,L, 90_84 OT,2.1
