Opponent,Results,Score,PlusMinus
William & Mary,L, 69_51 ,-8.2
Richmond,L, 68_58 ,-6.4
Ohio,L, 75_67 ,-7.2
Wofford,L, 56_51 ,3.8
UNC Wilmington,L, 61_60 ,1.7
Radford,L, 73_64 ,-7.8
Howard,W, 58_50 ,2.1
Robert Morris,L, 66_54 ,-7.7
American,W, 72_65 ,0.9
Northern Kentucky,L, 54_52 ,-2.4
Winthrop,L, 50_43 ,-5.2
USC Upstate,L, 68_49 ,-2.5
James Madison,W, 69_65 ,0.5
Howard,W, 51_49 ,-0.2
Quinnipiac,W, 70_64 ,3
Morgan St.,L, 80_78 ,-3.5
Coppin St.,L, 67_65 OT,-2.4
Norfolk St.,L, 74_67 ,1.1
South Carolina St.,W, 64_60 ,-1.7
Morgan St.,W, 64_62 ,-6.5
Coppin St.,W, 59_53 ,-0.2
Savannah St.,W, 71_68 OT,-2.1
Delaware St.,W, 85_84 2OT,2.7
Norfolk St.,L, 62_59 ,-1.5
Maryland Eastern Shore,W, 63_59 ,6.2
Saint Peter's,L, 66_59 ,3.9
Delaware St.,W, 57_50 ,1.6
Florida A&M,W, 77_68 ,6
Bethune Cookman,W, 75_66 ,-1.6
North Carolina Central,L, 68_64 ,-
Delaware St.,L, 63_60 ,-4.1
