Opponent,Results,Score,PlusMinus
Indiana,L, 87_61 ,-11
Youngstown St.,W, 83_80 OT,-
Duquesne,W, 57_43 ,14.2
James Madison,W, 66_44 ,5.7
Green Bay,L, 74_59 ,-11.6
Nebraska Omaha,W, 95_51 ,15
Morehead St.,W, 69_57 ,11.4
North Dakota,W, 72_52 ,6.6
Minnesota,L, 70_57 ,-7.3
Towson,W, 65_48 ,6.1
Morehead St.,W, 69_49 ,8.8
South Dakota St.,W, 65_62 ,-
South Dakota,W, 92_66 ,20.8
UMKC,W, 63_44 ,10.3
IPFW,W, 67_55 ,5.3
Oakland,W, 73_65 ,7.2
IUPUI,W, 78_40 ,17.5
Western Illinois,L, 50_42 ,1.9
South Dakota St.,L, 69_53 ,-0.8
UMKC,W, 71_34 ,10.5
South Dakota,W, 65_46 ,7.3
Oakland,L, 66_63 ,-1
IPFW,W, 58_54 ,-0.1
Western Illinois,L, 49_36 ,-2.5
IUPUI,W, 75_39 ,16.9
Akron,L, 68_53 ,-9.5
Utah Valley,W, 63_56 ,1.2
Nebraska Omaha,W, 84_57 ,15.7
UMKC,W, 69_58 ,3.6
Western Illinois,W, 55_43 ,4.4
South Dakota St.,L, 73_67 ,-5
Western Michigan,L, 72_71 OT,2.5
