Opponent,Results,Score,PlusMinus
Marshall,W, 80_68 ,5
Purdue,W, 89_81 OT,1.5
Alabama,L, 77_55 ,-3.8
Columbia,L, 75_57 ,-4.5
La Salle,L, 77_74 OT,1
Vanderbilt,W, 62_52 ,2.6
Temple,L, 76_61 ,-2.8
Penn,W, 68_55 ,6.5
Saint Joseph's,W, 65_61 ,-0.6
Delaware,W, 75_65 ,5.6
Monmouth,W, 83_56 ,11.1
NJIT,W, 70_60 ,3.4
St. John's,W, 98_86 OT,2.3
South Florida,W, 61_53 ,9.3
Syracuse,L, 72_61 ,-2.5
Pittsburgh,L, 58_43 ,-0.6
Providence,L, 69_66 ,2.5
Louisville,W, 73_64 ,1.1
Syracuse,W, 75_71 OT,2.7
Notre Dame,L, 65_60 ,-1.7
Providence,L, 55_52 ,0.4
DePaul,W, 94_71 ,5.4
South Florida,W, 68_40 ,15.2
Cincinnati,L, 68_50 ,-6.3
Connecticut,W, 70_61 ,0.2
Rutgers,W, 71_63 ,-0.8
Marquette,W, 60_56 ,2.5
Seton Hall,L, 66_65 ,-0.4
Pittsburgh,L, 73_64 OT,1.4
Georgetown,W, 67_57 ,2.9
St. John's,W, 66_53 ,4.7
Louisville,L, 74_55 ,-9
North Carolina,L, 78_71 ,-6.2
