Opponent,Results,Score,PlusMinus
Arkansas St.,W, 74_61 ,8.4
Colorado,L, 67_57 ,-0.2
Boston College,W, 87_71 ,6.5
Auburn,W, 73_63 ,7
Manhattan,W, 66_58 ,4.3
Weber St.,L, 62_61 ,-
Northern Illinois,W, 60_43 ,16.6
Alabama,W, 81_76 ,7.6
Miami OH,W, 83_61 ,4.2
Florida Atlantic,W, 81_56 ,10.8
Illinois St.,L, 74_73 ,-3.8
Murray St.,W, 77_68 ,-0.9
USC,L, 63_61 OT,-4.1
UAB,W, 78_71 ,6.8
VCU,L, 74_62 ,-5.1
Butler,L, 79_73 ,-6.3
La Salle,L, 72_70 ,0.8
Fordham,W, 96_51 ,18.6
Duquesne,W, 72_56 ,5.6
Xavier,L, 66_61 ,-2.1
Saint Louis,L, 81_52 ,-14.4
Saint Joseph's,W, 60_54 ,-0.4
Temple,L, 72_71 ,0.4
Rhode Island,L, 75_72 ,-0.8
Xavier,W, 70_59 ,7.2
Massachusetts,L, 76_66 ,-2.5
Charlotte,W, 88_67 ,2.4
Richmond,W, 78_74 ,3.1
St. Bonaventure,W, 75_63 ,6.5
George Washington,L, 81_80 OT,2.2
Butler,L, 73_67 ,-2.6
