Opponent,Results,Score,PlusMinus
UT Rio Grande Valley,W, 86_55 ,16.8
Central Michigan,W, 73_61 ,4.4
Howard,W, 66_36 ,13.8
Gardner Webb,W, 65_56 ,-5.7
Western Kentucky,W, 63_55 ,7.1
Wichita St.,L, 75_63 ,-2.4
Virginia Tech,L, 95_79 ,-5.6
Texas A&M Corpus Chris,W, 88_59 ,20.1
South Dakota,W, 87_63 ,9.3
Iowa St.,W, 80_71 ,6
South Carolina St.,W, 90_46 ,20
Coppin St.,W, 80_50 ,16.4
Indiana,L, 69_65 ,-4
Michigan,L, 95_67 ,-6.1
Michigan St.,L, 62_59 ,4.2
Northwestern,W, 70_50 ,6.9
Wisconsin,W, 70_66 ,11.5
Ohio St.,L, 72_63 ,-8.5
Purdue,L, 65_62 OT,-
Penn St.,W, 76_67 ,6
Minnesota,L, 62_59 ,-1.8
Wisconsin,L, 74_70 2OT,-0.8
Northwestern,W, 71_57 ,3.4
Penn St.,W, 74_72 ,3.4
Minnesota,W, 72_51 ,2
Nebraska,L, 64_60 ,-
Purdue,W, 58_48 ,6.8
Indiana,L, 73_60 ,-9.4
Illinois,W, 63_55 ,5.4
Nebraska,W, 74_60 ,8.2
Northwestern,W, 73_59 ,10.8
Michigan St.,L, 59_56 ,6.1
Indiana St.,W, 68_52 ,3.4
Stony Brook,W, 75_63 ,3.9
Virginia,W, 75_64 ,4
Maryland,W, 71_60 ,7.7
Baylor,L, 74_54 ,-7.1
