Opponent,Results,Score,PlusMinus
Dartmouth,L, 67_54 ,-4.7
Holy Cross,L, 57_54 ,-2
Brown,L, 70_68 ,-2
Seton Hall,L, 76_49 ,-9.3
Siena,W, 72_66 ,3.6
Northeastern,W, 76_73 ,0.9
Duquesne,L, 87_73 ,-2.9
Florida St.,L, 91_59 ,-11.6
Army,L, 96_67 ,-15.8
Marist,L, 94_69 ,-8.2
Florida Gulf Coast,W, 84_78 ,4.8
Quinnipiac,W, 76_71 ,0.4
Boston University,W, 63_58 ,-2.3
UMBC,W, 81_66 ,5.6
Hartford,L, 68_61 ,-
Albany,L, 76_63 ,-3.7
Binghamton,L, 57_56 ,5.7
Vermont,W, 71_68 ,-0.9
Stony Brook,L, 79_69 ,-
New Hampshire,L, 57_54 ,-6.1
UMBC,L, 68_67 ,-
Boston University,L, 79_72 ,-
Albany,W, 66_52 ,9.5
Hartford,W, 66_64 ,-
Binghamton,W, 64_60 ,8.3
Vermont,L, 73_61 ,-1.6
Stony Brook,L, 69_53 ,-11
New Hampshire,L, 79_74 ,-1.6
Albany,L, 50_49 ,5.9
