Opponent,Results,Score,PlusMinus
UCLA,L, 86_59 ,-7.9
Winthrop,W, 66_55 ,4.2
Ball St.,W, 68_48 ,9.8
High Point,W, 76_62 ,4.4
New Mexico,L, 77_68 OT,-5.2
Morehead St.,L, 71_63 ,-6.1
IUPUI,W, 75_61 ,8
Mississippi,W, 87_85 OT,2.6
San Diego St.,L, 62_55 ,-2.3
Miami FL,W, 57_55 OT,-3.9
Illinois St.,W, 77_75 ,5.2
Northern Iowa,W, 65_61 ,3.1
Creighton,L, 79_66 ,-1.7
Bradley,W, 68_53 ,-
Southern Illinois,L, 76_71 ,-4.5
Missouri St.,W, 68_60 ,0.9
Evansville,W, 72_62 ,-1.8
Illinois St.,L, 60_58 ,-2.1
Northern Iowa,W, 59_58 ,-2
Wichita St.,W, 68_55 ,3.3
Drake,L, 74_71 OT,0.4
Creighton,W, 76_57 ,9.4
Southern Illinois,W, 66_65 ,-4.4
Missouri St.,L, 67_65 ,-1.6
Bradley,L, 80_68 ,-1.4
Wichita St.,L, 66_62 ,-1.1
Iona,W, 65_64 ,2.3
Drake,L, 67_56 ,-4.1
Evansville,L, 84_68 ,-5.6
Evansville,W, 51_50 ,0.8
Creighton,L, 64_43 ,-18.8
Iowa,L, 68_52 ,-3.4
