Opponent,Results,Score,PlusMinus
Yale,W, 61_35 ,10.5
Notre Dame,W, 79_70 OT,-1.1
Florida St.,L, 73_66 ,-1.6
Harvard,W, 75_56 ,16.8
American,W, 74_55 ,6.1
Creighton,L, 80_51 ,-
Coppin St.,W, 67_55 ,4.5
Villanova,L, 65_61 ,0.6
Fairfield,L, 60_57 ,-1.8
Iona,W, 96_91 ,1.9
Drexel,W, 63_49 ,3.7
Morgan St.,W, 70_60 ,6.1
Butler,L, 72_66 ,1.8
Duquesne,W, 74_66 ,4.9
VCU,L, 92_86 OT,-4.7
Penn,W, 79_59 ,7.6
St. Bonaventure,L, 73_64 ,-
Xavier,W, 59_49 ,0.4
Fordham,W, 66_62 ,0.8
Temple,W, 70_69 ,-1.9
Dayton,L, 60_54 ,0.4
Massachusetts,L, 80_62 ,-6
Richmond,W, 61_55 ,-0.1
La Salle,L, 76_64 ,-5
George Washington,W, 71_59 ,12.1
Saint Louis,L, 70_53 ,-7.9
Fordham,W, 82_56 ,13.2
Rhode Island,W, 81_44 ,12.2
Charlotte,L, 52_40 ,-0.4
Xavier,W, 58_57 ,0
VCU,L, 82_79 ,-7.5
St. John's,L, 63_61 ,5
