Opponent,Results,Score,PlusMinus
Mississippi,L, 93_57 ,-
Cincinnati,L, 102_60 ,-16.1
Northwestern,L, 81_68 ,-5.6
LSU,L, 75_50 ,-9
Virginia,L, 67_39 ,-12.1
Virginia Tech,L, 70_49 ,-8.5
Bradley,L, 77_42 ,-
Georgia Southern,L, 63_52 ,-8
Cal St. Bakersfield,L, 69_64 ,1.2
TCU,L, 67_64 ,-5.3
Arkansas Pine Bluff,L, 79_64 ,-10.4
Alabama A&M,W, 79_68 ,3.9
Alabama St.,L, 69_65 ,-
Alcorn St.,L, 72_67 ,-6.6
Southern,L, 88_54 ,-10.2
Prairie View A&M,W, 73_64 ,4.7
Texas Southern,L, 75_48 ,-11.6
Jackson St.,L, 60_57 ,-5
Grambling St.,W, 65_50 ,10.3
Alabama A&M,L, 65_64 ,5.3
Alabama St.,L, 73_65 ,-
Alcorn St.,W, 80_75 ,7.5
Southern,L, 78_74 ,-8.4
Prairie View A&M,L, 80_77 ,-9.6
Texas Southern,L, 73_57 ,-11.1
Jackson St.,L, 90_71 ,-7.9
Grambling St.,W, 90_68 ,11.2
Arkansas Pine Bluff,L, 78_70 OT,-1.8
