Opponent,Results,Score,PlusMinus
Dayton,L, 74_61 ,-8.4
Tennessee Martin,W, 77_73 3OT,0.4
Central Arkansas,W, 73_72 ,-3.6
Lamar,W, 93_53 ,12.6
FIU,L, 80_61 ,-7.3
Florida Atlantic,L, 72_65 ,-2.2
St. Bonaventure,W, 73_70 ,5.1
Austin Peay,W, 69_57 ,1.4
Murray St.,L, 61_54 ,0.5
Kent St.,L, 73_69 ,-2.1
Louisiana Lafayette,W, 87_70 ,11.9
South Alabama,W, 63_54 ,6.1
Middle Tennessee,W, 66_60 OT,0.7
Western Kentucky,W, 75_61 ,-
FIU,L, 66_64 ,-0.9
Louisiana Lafayette,L, 61_56 ,-6
Louisiana Monroe,W, 63_39 ,4.8
Troy,L, 74_67 OT,2.3
Florida Atlantic,W, 63_38 ,12.2
South Alabama,W, 74_62 ,6.4
North Texas,W, 75_66 OT,-3.9
Middle Tennessee,L, 73_60 ,-14.5
Western Kentucky,W, 67_49 ,9.2
Arkansas Little Rock,W, 86_62 ,14.7
Louisiana Monroe,W, 87_54 ,12.4
Troy,W, 58_50 ,8.5
North Texas,L, 74_50 ,-10.3
Arkansas Little Rock,L, 78_71 ,1.7
Troy,W, 68_63 OT,-2.3
Western Kentucky,L, 58_56 ,-1.9
