Opponent,Results,Score,PlusMinus
Baylor,L, 78_47 ,-15.3
Tulsa,L, 86_66 ,-8.7
Texas Tech,L, 84_75 ,-0.7
Air Force,L, 76_47 ,-11.4
North Texas,L, 83_65 ,-3.1
Saint Mary's,L, 120_67 ,-18.3
Washington St.,L, 52_41 ,-3.4
Washington,L, 75_67 ,-6.9
Seattle,W, 91_82 ,1.6
Alabama St.,L, 70_66 ,1.6
Alabama A&M,L, 88_87 2OT,-
Alcorn St.,L, 51_48 ,4
Southern,L, 80_67 ,-2.6
Texas Southern,L, 84_57 ,-8
Prairie View A&M,L, 73_59 ,-2.2
Grambling St.,W, 57_46 ,2.1
Mississippi Valley St.,W, 60_57 ,5
Arkansas Pine Bluff,W, 82_67 ,5.1
Alcorn St.,W, 84_71 ,3.2
Southern,L, 78_58 ,-7.9
Texas Southern,L, 61_54 ,-5.7
Prairie View A&M,W, 65_60 ,7.3
Grambling St.,W, 77_38 ,22.7
Mississippi Valley St.,W, 90_71 ,7.9
Arkansas Pine Bluff,L, 73_72 ,-1.3
Alabama St.,W, 70_65 OT,-4.9
Alabama A&M,W, 60_57 ,2
Alabama St.,W, 66_59 ,3
Prairie View A&M,L, 88_75 ,-2.5
