Opponent,Results,Score,PlusMinus
Kent St.,W, 80_66 ,8.2
Rice,W, 77_63 ,4.8
Delaware,W, 80_75 ,5
Buffalo,W, 54_39 ,10.9
Wagner,W, 70_62 ,4.6
Villanova,W, 76_61 ,2.8
Duke,L, 90_67 ,-11.3
Towson,W, 72_61 ,8.3
Alcorn St.,W, 63_46 ,6.7
Canisius,L, 72_62 ,2.8
Syracuse,W, 83_79 ,0.2
Bowling Green,W, 75_57 ,11.7
Kansas,L, 69_62 ,-3
Xavier,L, 57_52 ,-2.8
Saint Louis,W, 64_54 ,5.2
George Washington,W, 55_53 ,-4.5
St. Bonaventure,L, 81_78 ,-4.7
Penn,W, 76_69 ,0.2
Butler,L, 83_71 ,-3
Richmond,W, 71_64 ,4.8
Saint Joseph's,L, 70_69 ,1.9
Charlotte,W, 89_88 ,5.6
Dayton,W, 72_71 ,-0.4
Duquesne,L, 84_83 ,-3.2
Massachusetts,W, 83_82 ,0.4
La Salle,W, 82_74 ,7.8
Charlotte,W, 71_51 ,8.7
Detroit,W, 83_78 ,-3.5
Rhode Island,W, 76_70 ,-0.6
Fordham,W, 74_55 ,8.5
VCU,W, 84_76 ,-0.8
Massachusetts,L, 79_74 ,0.1
North Carolina St.,W, 76_72 ,8.9
Indiana,L, 58_52 ,0.3
