Opponent,Results,Score,PlusMinus
Fairleigh Dickinson,W, 117_75 ,23.9
Butler,W, 62_47 ,-
Robert Morris,W, 61_59 ,2.7
Pacific,L, 70_67 ,-2.1
Drexel,W, 69_65 ,2.1
Drake,W, 74_70 ,2.7
Purdue,W, 63_57 ,0.7
Vanderbilt,L, 66_64 OT,3.8
Kent St.,W, 62_55 ,0.6
Cincinnati,L, 60_45 ,-3.6
Wofford,L, 56_55 ,4.2
Tennessee,L, 51_47 ,2.1
Wake Forest,L, 66_59 ,-3.1
Temple,W, 57_52 ,2.8
George Washington,W, 71_56 ,8.7
St. Bonaventure,W, 66_64 ,2.3
La Salle,W, 70_63 ,2.9
Charlotte,L, 63_57 ,-1.4
Saint Joseph's,L, 59_49 ,-0.4
Dayton,W, 66_61 ,2.1
Richmond,L, 73_71 ,-2.2
Duquesne,W, 73_65 ,1.8
Fordham,W, 79_66 ,4.7
Dayton,L, 70_59 ,-7.2
Rhode Island,W, 55_42 ,2.9
VCU,L, 75_71 ,4.5
Memphis,W, 64_62 ,6.4
Massachusetts,L, 77_72 ,0.3
Saint Louis,W, 77_66 OT,0.2
Butler,L, 67_62 ,-2.1
Saint Joseph's,L, 58_57 ,0
