Opponent,Results,Score,PlusMinus
Campbell,W, 71_67 ,10.6
LSU,L, 102_95 ,-6.6
Texas A&M,L, 78_65 ,-9.5
Oklahoma,L, 69_65 ,-0.5
Louisiana Tech,W, 89_83 ,4.6
Arkansas,L, 79_61 ,-7.9
McNeese St.,W, 78_63 ,7.7
Lamar,W, 86_58 ,11.9
Sam Houston St.,W, 73_64 ,-
Oral Roberts,L, 80_74 ,-0.6
Central Arkansas,W, 100_88 ,10.6
Nicholls St.,L, 93_78 ,-10.7
Southeastern Louisiana,W, 103_68 ,18
Stephen F. Austin,W, 61_57 ,-1.2
Lamar,W, 85_63 ,9.4
McNeese St.,W, 86_74 ,7.7
Oral Roberts,W, 85_73 ,7.6
Central Arkansas,W, 93_73 ,9
Southeastern Louisiana,W, 79_76 ,8.3
Nicholls St.,W, 84_79 ,-3.5
Texas A&M Corpus Chris,W, 82_71 ,13.7
Niagara,L, 92_76 ,-6.1
Stephen F. Austin,L, 64_63 ,-3.7
Texas A&M Corpus Chris,W, 66_51 ,7.8
Sam Houston St.,W, 84_73 ,6
Sam Houston St.,W, 55_52 ,-1.6
Stephen F. Austin,W, 68_66 ,1.7
Florida,L, 79_47 ,-7.4
