Opponent,Results,Score,PlusMinus
Kennesaw St.,W, 85_71 ,4.4
Towson,W, 71_69 OT,2.9
Radford,W, 83_75 ,-3.7
Norfolk St.,W, 68_44 ,10
Delaware St.,W, 84_51 ,14.8
Western Carolina,W, 72_70 ,-5.3
North Carolina Central,W, 63_57 ,5.6
Chattanooga,W, 63_52 ,13.8
Illinois,L, 66_53 ,-7
North Carolina A&T,L, 78_67 ,2.5
High Point,W, 73_70 ,-
West Virginia,L, 74_67 ,-6.9
Eastern Illinois,W, 65_54 ,11
SIU Edwardsville,W, 78_72 ,4.3
Murray St.,W, 77_65 ,11
Morehead St.,W, 59_52 ,6.4
Belmont,L, 83_76 ,-4.8
Jacksonville St.,W, 73_62 ,8.9
Tennessee St.,W, 76_67 ,8.3
Belmont,L, 85_74 ,-7
Tennessee Martin,L, 72_65 ,0.9
Southeast Missouri St.,W, 81_72 ,2.9
Morehead St.,W, 68_47 ,7.5
Tennessee Tech,W, 80_69 ,2.9
Jacksonville St.,W, 80_67 ,5.1
Austin Peay,W, 91_53 ,15.6
Valparaiso,L, 82_60 ,-9.3
Tennessee Tech,W, 69_54 ,8.2
Tennessee St.,L, 85_81 OT,1
Southeast Missouri St.,W, 84_69 ,5
Murray St.,L, 81_73 ,-3.8
Gardner Webb,W, 69_62 ,4.7
Evansville,L, 86_72 ,-2.5
