Opponent,Results,Score,PlusMinus
New Mexico,L, 86_81 ,7.3
Milwaukee,L, 73_68 ,1.3
Vanderbilt,W, 75_62 ,3
West Virginia,W, 63_60 ,1.7
Gonzaga,L, 81_67 ,-2.7
Chattanooga,W, 81_55 ,11.1
Charlotte,L, 73_69 ,1
Wofford,W, 63_56 ,11.3
UNC Wilmington,W, 77_61 ,6.9
Drexel,L, 69_58 ,-5
Richmond,W, 70_64 ,11
Duke,L, 67_50 ,-4.9
UNC Greensboro,W, 85_53 ,15.4
Furman,W, 81_73 ,-0.6
Georgia Southern,L, 70_57 ,-7
The Citadel,W, 70_38 ,14.7
College of Charleston,W, 77_68 ,5.1
Western Carolina,W, 79_74 ,8.4
Appalachian St.,W, 79_56 ,16
Samford,W, 71_51 ,6.6
Wofford,W, 68_57 ,9
Western Carolina,W, 73_59 ,9.6
Appalachian St.,W, 87_52 ,18.3
College of Charleston,W, 75_59 ,5.5
The Citadel,W, 72_57 ,8.6
Furman,W, 73_36 ,18.4
Montana,W, 93_87 OT,3.9
Elon,W, 69_63 ,2.3
Georgia Southern,W, 83_48 ,16.5
Georgia Southern,W, 86_59 ,14.4
Appalachian St.,W, 65_62 ,-3.2
College of Charleston,W, 74_55 ,8.7
Marquette,L, 59_58 ,2.8
