Opponent,Results,Score,PlusMinus
Penn,L, 80_75 ,4.9
Loyola MD,L, 86_70 ,-9
Central Connecticut,L, 83_82 OT,1.6
Marquette,L, 79_46 ,-4.6
Canisius,L, 83_65 ,-9.9
Towson,W, 66_62 ,5.1
George Mason,L, 74_63 ,-11.3
American,L, 73_70 2OT,-1.6
Norfolk St.,L, 83_66 ,-10.9
Coppin St.,L, 80_61 ,-12.9
DePaul,L, 69_61 ,-5.2
Mount St. Mary's,L, 58_55 ,-1.9
Albany,L, 65_48 ,-
Maine,L, 81_66 ,-5.6
New Hampshire,W, 68_57 ,4.4
Vermont,L, 68_53 ,-8.3
Hartford,W, 70_57 ,15.7
Stony Brook,L, 67_60 ,-8.6
Boston University,L, 81_75 ,2.1
Binghamton,W, 61_58 ,1
Maine,W, 68_67 ,-
Albany,L, 79_56 ,-16.2
Vermont,L, 67_55 ,-10.7
New Hampshire,L, 92_86 OT,5.1
Stony Brook,L, 83_39 ,-9.2
Boston University,L, 68_59 ,-7.3
Hartford,L, 68_56 ,-1.7
Binghamton,W, 59_49 ,1.5
Hartford,W, 69_62 ,0.9
Vermont,L, 85_72 ,0.3
